air_temp,dni,ghi,period_end,period
21,716,530,2023-06-09T08:00:00Z,PT60M
23,771,670,2023-06-09T09:00:00Z,PT60M
25,824,783,2023-06-09T10:00:00Z,PT60M
27,849,855,2023-06-09T11:00:00Z,PT60M
28,855,882,2023-06-09T12:00:00Z,PT60M
28,850,864,2023-06-09T13:00:00Z,PT60M
29,832,801,2023-06-09T14:00:00Z,PT60M
29,797,699,2023-06-09T15:00:00Z,PT60M
29,745,566,2023-06-09T16:00:00Z,PT60M
29,655,411,2023-06-09T17:00:00Z,PT60M
28,524,252,2023-06-09T18:00:00Z,PT60M
27,325,109,2023-06-09T19:00:00Z,PT60M
26,41,15,2023-06-09T20:00:00Z,PT60M
24,0,0,2023-06-09T21:00:00Z,PT60M
23,0,0,2023-06-09T22:00:00Z,PT60M
22,0,0,2023-06-09T23:00:00Z,PT60M
21,0,0,2023-06-10T00:00:00Z,PT60M
20,0,0,2023-06-10T01:00:00Z,PT60M
19,0,0,2023-06-10T02:00:00Z,PT60M
18,0,0,2023-06-10T03:00:00Z,PT60M
18,14,6,2023-06-10T04:00:00Z,PT60M
18,271,81,2023-06-10T05:00:00Z,PT60M
19,506,219,2023-06-10T06:00:00Z,PT60M
22,656,378,2023-06-10T07:00:00Z,PT60M
24,742,534,2023-06-10T08:00:00Z,PT60M
26,793,672,2023-06-10T09:00:00Z,PT60M
28,813,779,2023-06-10T10:00:00Z,PT60M
29,827,850,2023-06-10T11:00:00Z,PT60M
29,828,878,2023-06-10T12:00:00Z,PT60M
30,785,852,2023-06-10T13:00:00Z,PT60M
30,760,789,2023-06-10T14:00:00Z,PT60M
30,729,688,2023-06-10T15:00:00Z,PT60M
30,673,554,2023-06-10T16:00:00Z,PT60M
30,594,403,2023-06-10T17:00:00Z,PT60M
29,475,247,2023-06-10T18:00:00Z,PT60M
28,281,106,2023-06-10T19:00:00Z,PT60M
26,39,15,2023-06-10T20:00:00Z,PT60M
24,0,0,2023-06-10T21:00:00Z,PT60M
23,0,0,2023-06-10T22:00:00Z,PT60M
22,0,0,2023-06-10T23:00:00Z,PT60M
21,0,0,2023-06-11T00:00:00Z,PT60M
20,0,0,2023-06-11T01:00:00Z,PT60M
19,0,0,2023-06-11T02:00:00Z,PT60M
18,0,0,2023-06-11T03:00:00Z,PT60M
18,18,6,2023-06-11T04:00:00Z,PT60M
18,313,85,2023-06-11T05:00:00Z,PT60M
20,538,223,2023-06-11T06:00:00Z,PT60M
23,669,379,2023-06-11T07:00:00Z,PT60M
25,755,534,2023-06-11T08:00:00Z,PT60M
26,807,671,2023-06-11T09:00:00Z,PT60M
28,839,780,2023-06-11T10:00:00Z,PT60M
29,857,851,2023-06-11T11:00:00Z,PT60M
29,863,879,2023-06-11T12:00:00Z,PT60M
30,832,855,2023-06-11T13:00:00Z,PT60M
30,774,781,2023-06-11T14:00:00Z,PT60M
30,810,701,2023-06-11T15:00:00Z,PT60M
30,759,569,2023-06-11T16:00:00Z,PT60M
30,684,418,2023-06-11T17:00:00Z,PT60M
29,567,260,2023-06-11T18:00:00Z,PT60M
28,374,116,2023-06-11T19:00:00Z,PT60M
26,65,17,2023-06-11T20:00:00Z,PT60M
24,0,0,2023-06-11T21:00:00Z,PT60M
23,0,0,2023-06-11T22:00:00Z,PT60M
22,0,0,2023-06-11T23:00:00Z,PT60M
21,0,0,2023-06-12T00:00:00Z,PT60M
19,0,0,2023-06-12T01:00:00Z,PT60M
18,0,0,2023-06-12T02:00:00Z,PT60M
17,0,0,2023-06-12T03:00:00Z,PT60M
16,23,7,2023-06-12T04:00:00Z,PT60M
17,354,90,2023-06-12T05:00:00Z,PT60M
19,591,232,2023-06-12T06:00:00Z,PT60M
22,719,392,2023-06-12T07:00:00Z,PT60M
24,792,549,2023-06-12T08:00:00Z,PT60M
26,839,689,2023-06-12T09:00:00Z,PT60M
27,861,797,2023-06-12T10:00:00Z,PT60M
28,876,869,2023-06-12T11:00:00Z,PT60M
29,875,895,2023-06-12T12:00:00Z,PT60M
29,775,846,2023-06-12T13:00:00Z,PT60M
30,824,806,2023-06-12T14:00:00Z,PT60M
30,790,704,2023-06-12T15:00:00Z,PT60M
29,730,568,2023-06-12T16:00:00Z,PT60M
29,645,414,2023-06-12T17:00:00Z,PT60M
28,523,257,2023-06-12T18:00:00Z,PT60M
27,310,111,2023-06-12T19:00:00Z,PT60M
25,47,17,2023-06-12T20:00:00Z,PT60M
23,0,0,2023-06-12T21:00:00Z,PT60M
22,0,0,2023-06-12T22:00:00Z,PT60M
21,0,0,2023-06-12T23:00:00Z,PT60M
20,0,0,2023-06-13T00:00:00Z,PT60M
18,0,0,2023-06-13T01:00:00Z,PT60M
17,0,0,2023-06-13T02:00:00Z,PT60M
16,0,0,2023-06-13T03:00:00Z,PT60M
16,20,7,2023-06-13T04:00:00Z,PT60M
16,330,88,2023-06-13T05:00:00Z,PT60M
18,562,229,2023-06-13T06:00:00Z,PT60M
20,694,390,2023-06-13T07:00:00Z,PT60M
22,777,548,2023-06-13T08:00:00Z,PT60M
24,830,690,2023-06-13T09:00:00Z,PT60M
26,861,801,2023-06-13T10:00:00Z,PT60M
26,875,873,2023-06-13T11:00:00Z,PT60M
27,880,902,2023-06-13T12:00:00Z,PT60M
27,867,883,2023-06-13T13:00:00Z,PT60M
28,849,821,2023-06-13T14:00:00Z,PT60M
28,816,718,2023-06-13T15:00:00Z,PT60M
28,776,585,2023-06-13T16:00:00Z,PT60M
27,703,431,2023-06-13T17:00:00Z,PT60M
27,585,270,2023-06-13T18:00:00Z,PT60M
26,395,122,2023-06-13T19:00:00Z,PT60M
24,72,19,2023-06-13T20:00:00Z,PT60M
22,0,0,2023-06-13T21:00:00Z,PT60M
21,0,0,2023-06-13T22:00:00Z,PT60M
19,0,0,2023-06-13T23:00:00Z,PT60M
18,0,0,2023-06-14T00:00:00Z,PT60M
17,0,0,2023-06-14T01:00:00Z,PT60M
16,0,0,2023-06-14T02:00:00Z,PT60M
15,0,0,2023-06-14T03:00:00Z,PT60M
15,18,7,2023-06-14T04:00:00Z,PT60M
15,315,88,2023-06-14T05:00:00Z,PT60M
17,546,228,2023-06-14T06:00:00Z,PT60M
20,679,387,2023-06-14T07:00:00Z,PT60M
22,761,543,2023-06-14T08:00:00Z,PT60M
23,819,683,2023-06-14T09:00:00Z,PT60M
24,857,794,2023-06-14T10:00:00Z,PT60M
25,881,868,2023-06-14T11:00:00Z,PT60M
25,893,901,2023-06-14T12:00:00Z,PT60M
25,896,887,2023-06-14T13:00:00Z,PT60M
26,883,826,2023-06-14T14:00:00Z,PT60M
26,855,724,2023-06-14T15:00:00Z,PT60M
26,804,589,2023-06-14T16:00:00Z,PT60M
25,733,435,2023-06-14T17:00:00Z,PT60M
25,620,274,2023-06-14T18:00:00Z,PT60M
24,428,125,2023-06-14T19:00:00Z,PT60M
22,86,20,2023-06-14T20:00:00Z,PT60M
21,0,0,2023-06-14T21:00:00Z,PT60M
19,0,0,2023-06-14T22:00:00Z,PT60M
17,0,0,2023-06-14T23:00:00Z,PT60M
16,0,0,2023-06-15T00:00:00Z,PT60M
15,0,0,2023-06-15T01:00:00Z,PT60M
14,0,0,2023-06-15T02:00:00Z,PT60M
13,0,0,2023-06-15T03:00:00Z,PT60M
13,16,7,2023-06-15T04:00:00Z,PT60M
14,290,85,2023-06-15T05:00:00Z,PT60M
16,513,223,2023-06-15T06:00:00Z,PT60M
19,644,380,2023-06-15T07:00:00Z,PT60M
21,730,537,2023-06-15T08:00:00Z,PT60M
23,781,676,2023-06-15T09:00:00Z,PT60M
24,807,784,2023-06-15T10:00:00Z,PT60M
25,825,856,2023-06-15T11:00:00Z,PT60M
26,762,862,2023-06-15T12:00:00Z,PT60M
26,623,800,2023-06-15T13:00:00Z,PT60M
26,535,717,2023-06-15T14:00:00Z,PT60M
26,330,558,2023-06-15T15:00:00Z,PT60M
27,415,492,2023-06-15T16:00:00Z,PT60M
26,16,265,2023-06-15T17:00:00Z,PT60M
26,45,182,2023-06-15T18:00:00Z,PT60M
25,6,66,2023-06-15T19:00:00Z,PT60M
24,4,15,2023-06-15T20:00:00Z,PT60M
22,0,0,2023-06-15T21:00:00Z,PT60M
20,0,0,2023-06-15T22:00:00Z,PT60M
19,0,0,2023-06-15T23:00:00Z,PT60M
17,0,0,2023-06-16T00:00:00Z,PT60M
16,0,0,2023-06-16T01:00:00Z,PT60M
15,0,0,2023-06-16T02:00:00Z,PT60M
14,0,0,2023-06-16T03:00:00Z,PT60M
13,14,7,2023-06-16T04:00:00Z,PT60M
14,266,84,2023-06-16T05:00:00Z,PT60M
16,438,213,2023-06-16T06:00:00Z,PT60M
19,562,369,2023-06-16T07:00:00Z,PT60M
21,728,539,2023-06-16T08:00:00Z,PT60M
23,786,679,2023-06-16T09:00:00Z,PT60M
25,826,792,2023-06-16T10:00:00Z,PT60M
25,848,866,2023-06-16T11:00:00Z,PT60M
26,859,896,2023-06-16T12:00:00Z,PT60M
27,847,878,2023-06-16T13:00:00Z,PT60M
27,829,816,2023-06-16T14:00:00Z,PT60M
27,795,714,2023-06-16T15:00:00Z,PT60M
27,661,561,2023-06-16T16:00:00Z,PT60M
27,206,329,2023-06-16T17:00:00Z,PT60M
27,124,203,2023-06-16T18:00:00Z,PT60M
26,80,94,2023-06-16T19:00:00Z,PT60M
24,69,20,2023-06-16T20:00:00Z,PT60M
22,0,0,2023-06-16T21:00:00Z,PT60M
20,0,0,2023-06-16T22:00:00Z,PT60M
18,0,0,2023-06-16T23:00:00Z,PT60M
17,0,0,2023-06-17T00:00:00Z,PT60M
15,0,0,2023-06-17T01:00:00Z,PT60M
14,0,0,2023-06-17T02:00:00Z,PT60M
13,0,0,2023-06-17T03:00:00Z,PT60M
12,8,6,2023-06-17T04:00:00Z,PT60M
13,207,81,2023-06-17T05:00:00Z,PT60M
16,524,225,2023-06-17T06:00:00Z,PT60M
19,661,385,2023-06-17T07:00:00Z,PT60M
21,745,542,2023-06-17T08:00:00Z,PT60M
24,791,680,2023-06-17T09:00:00Z,PT60M
25,803,786,2023-06-17T10:00:00Z,PT60M
27,801,853,2023-06-17T11:00:00Z,PT60M
27,779,874,2023-06-17T12:00:00Z,PT60M
28,651,817,2023-06-17T13:00:00Z,PT60M
28,386,671,2023-06-17T14:00:00Z,PT60M
28,34,413,2023-06-17T15:00:00Z,PT60M
28,27,361,2023-06-17T16:00:00Z,PT60M
27,0,178,2023-06-17T17:00:00Z,PT60M
26,0,114,2023-06-17T18:00:00Z,PT60M
25,0,59,2023-06-17T19:00:00Z,PT60M
24,0,13,2023-06-17T20:00:00Z,PT60M
22,0,0,2023-06-17T21:00:00Z,PT60M
21,0,0,2023-06-17T22:00:00Z,PT60M
21,0,0,2023-06-17T23:00:00Z,PT60M
20,0,0,2023-06-18T00:00:00Z,PT60M
19,0,0,2023-06-18T01:00:00Z,PT60M
18,0,0,2023-06-18T02:00:00Z,PT60M
17,0,0,2023-06-18T03:00:00Z,PT60M
17,0,4,2023-06-18T04:00:00Z,PT60M
17,0,50,2023-06-18T05:00:00Z,PT60M
19,0,102,2023-06-18T06:00:00Z,PT60M
20,0,158,2023-06-18T07:00:00Z,PT60M
21,0,184,2023-06-18T08:00:00Z,PT60M
23,0,168,2023-06-18T09:00:00Z,PT60M
23,0,125,2023-06-18T10:00:00Z,PT60M
23,0,217,2023-06-18T11:00:00Z,PT60M
24,11,507,2023-06-18T12:00:00Z,PT60M
24,12,414,2023-06-18T13:00:00Z,PT60M
25,0,173,2023-06-18T14:00:00Z,PT60M
25,0,141,2023-06-18T15:00:00Z,PT60M
25,0,181,2023-06-18T16:00:00Z,PT60M
26,0,115,2023-06-18T17:00:00Z,PT60M
26,0,151,2023-06-18T18:00:00Z,PT60M
26,0,62,2023-06-18T19:00:00Z,PT60M
25,0,13,2023-06-18T20:00:00Z,PT60M
24,0,0,2023-06-18T21:00:00Z,PT60M
22,0,0,2023-06-18T22:00:00Z,PT60M
21,0,0,2023-06-18T23:00:00Z,PT60M
21,0,0,2023-06-19T00:00:00Z,PT60M
21,0,0,2023-06-19T01:00:00Z,PT60M
20,0,0,2023-06-19T02:00:00Z,PT60M
19,0,0,2023-06-19T03:00:00Z,PT60M
19,0,4,2023-06-19T04:00:00Z,PT60M
18,0,39,2023-06-19T05:00:00Z,PT60M
18,150,156,2023-06-19T06:00:00Z,PT60M
19,492,351,2023-06-19T07:00:00Z,PT60M
20,96,339,2023-06-19T08:00:00Z,PT60M
21,495,591,2023-06-19T09:00:00Z,PT60M
22,719,753,2023-06-19T10:00:00Z,PT60M
23,342,675,2023-06-19T11:00:00Z,PT60M
25,772,861,2023-06-19T12:00:00Z,PT60M
26,805,857,2023-06-19T13:00:00Z,PT60M
26,785,796,2023-06-19T14:00:00Z,PT60M
27,747,695,2023-06-19T15:00:00Z,PT60M
27,698,564,2023-06-19T16:00:00Z,PT60M
27,317,349,2023-06-19T17:00:00Z,PT60M
26,47,163,2023-06-19T18:00:00Z,PT60M
25,0,61,2023-06-19T19:00:00Z,PT60M
24,0,15,2023-06-19T20:00:00Z,PT60M
23,0,0,2023-06-19T21:00:00Z,PT60M
22,0,0,2023-06-19T22:00:00Z,PT60M
22,0,0,2023-06-19T23:00:00Z,PT60M
21,0,0,2023-06-20T00:00:00Z,PT60M
20,0,0,2023-06-20T01:00:00Z,PT60M
20,0,0,2023-06-20T02:00:00Z,PT60M
19,0,0,2023-06-20T03:00:00Z,PT60M
19,0,2,2023-06-20T04:00:00Z,PT60M
19,116,66,2023-06-20T05:00:00Z,PT60M
20,344,192,2023-06-20T06:00:00Z,PT60M
21,488,342,2023-06-20T07:00:00Z,PT60M
23,603,498,2023-06-20T08:00:00Z,PT60M
25,691,639,2023-06-20T09:00:00Z,PT60M
26,790,760,2023-06-20T10:00:00Z,PT60M
28,828,835,2023-06-20T11:00:00Z,PT60M
29,669,803,2023-06-20T12:00:00Z,PT60M
30,438,707,2023-06-20T13:00:00Z,PT60M
29,162,498,2023-06-20T14:00:00Z,PT60M
29,0,178,2023-06-20T15:00:00Z,PT60M
27,0,117,2023-06-20T16:00:00Z,PT60M
25,0,55,2023-06-20T17:00:00Z,PT60M
24,0,59,2023-06-20T18:00:00Z,PT60M
23,0,52,2023-06-20T19:00:00Z,PT60M
21,0,13,2023-06-20T20:00:00Z,PT60M
20,0,0,2023-06-20T21:00:00Z,PT60M
19,0,0,2023-06-20T22:00:00Z,PT60M
18,0,0,2023-06-20T23:00:00Z,PT60M
18,0,0,2023-06-21T00:00:00Z,PT60M
18,0,0,2023-06-21T01:00:00Z,PT60M
18,0,0,2023-06-21T02:00:00Z,PT60M
17,0,0,2023-06-21T03:00:00Z,PT60M
17,0,5,2023-06-21T04:00:00Z,PT60M
18,29,54,2023-06-21T05:00:00Z,PT60M
19,0,110,2023-06-21T06:00:00Z,PT60M
20,30,229,2023-06-21T07:00:00Z,PT60M
21,34,330,2023-06-21T08:00:00Z,PT60M
22,600,619,2023-06-21T09:00:00Z,PT60M
23,719,752,2023-06-21T10:00:00Z,PT60M
24,763,832,2023-06-21T11:00:00Z,PT60M
25,691,833,2023-06-21T12:00:00Z,PT60M
26,613,792,2023-06-21T13:00:00Z,PT60M
26,756,789,2023-06-21T14:00:00Z,PT60M
26,747,696,2023-06-21T15:00:00Z,PT60M
27,699,566,2023-06-21T16:00:00Z,PT60M
27,229,333,2023-06-21T17:00:00Z,PT60M
26,0,133,2023-06-21T18:00:00Z,PT60M
25,12,84,2023-06-21T19:00:00Z,PT60M
23,6,17,2023-06-21T20:00:00Z,PT60M
22,0,0,2023-06-21T21:00:00Z,PT60M
21,0,0,2023-06-21T22:00:00Z,PT60M
20,0,0,2023-06-21T23:00:00Z,PT60M
20,0,0,2023-06-22T00:00:00Z,PT60M
19,0,0,2023-06-22T01:00:00Z,PT60M
19,0,0,2023-06-22T02:00:00Z,PT60M
18,0,0,2023-06-22T03:00:00Z,PT60M
18,0,3,2023-06-22T04:00:00Z,PT60M
18,0,35,2023-06-22T05:00:00Z,PT60M
19,0,47,2023-06-22T06:00:00Z,PT60M
20,0,107,2023-06-22T07:00:00Z,PT60M
20,0,177,2023-06-22T08:00:00Z,PT60M
21,0,202,2023-06-22T09:00:00Z,PT60M
20,0,116,2023-06-22T10:00:00Z,PT60M
20,0,179,2023-06-22T11:00:00Z,PT60M
19,0,285,2023-06-22T12:00:00Z,PT60M
20,0,116,2023-06-22T13:00:00Z,PT60M
20,0,66,2023-06-22T14:00:00Z,PT60M
19,0,45,2023-06-22T15:00:00Z,PT60M
19,0,38,2023-06-22T16:00:00Z,PT60M
19,0,30,2023-06-22T17:00:00Z,PT60M
19,0,54,2023-06-22T18:00:00Z,PT60M
18,0,33,2023-06-22T19:00:00Z,PT60M
18,0,13,2023-06-22T20:00:00Z,PT60M
18,0,0,2023-06-22T21:00:00Z,PT60M
18,0,0,2023-06-22T22:00:00Z,PT60M
17,0,0,2023-06-22T23:00:00Z,PT60M
17,0,0,2023-06-23T00:00:00Z,PT60M
16,0,0,2023-06-23T01:00:00Z,PT60M
15,0,0,2023-06-23T02:00:00Z,PT60M
15,0,0,2023-06-23T03:00:00Z,PT60M
14,0,5,2023-06-23T04:00:00Z,PT60M
14,298,85,2023-06-23T05:00:00Z,PT60M
15,542,223,2023-06-23T06:00:00Z,PT60M
17,684,382,2023-06-23T07:00:00Z,PT60M
18,767,537,2023-06-23T08:00:00Z,PT60M
20,823,677,2023-06-23T09:00:00Z,PT60M
22,851,787,2023-06-23T10:00:00Z,PT60M
23,862,859,2023-06-23T11:00:00Z,PT60M
24,851,885,2023-06-23T12:00:00Z,PT60M
25,830,865,2023-06-23T13:00:00Z,PT60M
25,804,802,2023-06-23T14:00:00Z,PT60M
25,595,652,2023-06-23T15:00:00Z,PT60M
25,495,514,2023-06-23T16:00:00Z,PT60M
25,258,340,2023-06-23T17:00:00Z,PT60M
25,134,203,2023-06-23T18:00:00Z,PT60M
24,31,90,2023-06-23T19:00:00Z,PT60M
22,11,17,2023-06-23T20:00:00Z,PT60M
20,0,0,2023-06-23T21:00:00Z,PT60M
19,0,0,2023-06-23T22:00:00Z,PT60M
18,0,0,2023-06-23T23:00:00Z,PT60M
17,0,0,2023-06-24T00:00:00Z,PT60M
17,0,0,2023-06-24T01:00:00Z,PT60M
16,0,0,2023-06-24T02:00:00Z,PT60M
16,0,0,2023-06-24T03:00:00Z,PT60M
15,13,6,2023-06-24T04:00:00Z,PT60M
16,274,82,2023-06-24T05:00:00Z,PT60M
17,520,220,2023-06-24T06:00:00Z,PT60M
19,669,379,2023-06-24T07:00:00Z,PT60M
20,766,537,2023-06-24T08:00:00Z,PT60M
22,822,678,2023-06-24T09:00:00Z,PT60M
23,863,792,2023-06-24T10:00:00Z,PT60M
25,888,869,2023-06-24T11:00:00Z,PT60M
25,895,899,2023-06-24T12:00:00Z,PT60M
26,891,883,2023-06-24T13:00:00Z,PT60M
27,876,823,2023-06-24T14:00:00Z,PT60M
27,849,723,2023-06-24T15:00:00Z,PT60M
27,806,591,2023-06-24T16:00:00Z,PT60M
27,567,408,2023-06-24T17:00:00Z,PT60M
27,380,246,2023-06-24T18:00:00Z,PT60M
26,372,125,2023-06-24T19:00:00Z,PT60M
25,112,24,2023-06-24T20:00:00Z,PT60M
24,0,0,2023-06-24T21:00:00Z,PT60M
22,0,0,2023-06-24T22:00:00Z,PT60M
21,0,0,2023-06-24T23:00:00Z,PT60M
19,0,0,2023-06-25T00:00:00Z,PT60M
18,0,0,2023-06-25T01:00:00Z,PT60M
17,0,0,2023-06-25T02:00:00Z,PT60M
16,0,0,2023-06-25T03:00:00Z,PT60M
16,21,7,2023-06-25T04:00:00Z,PT60M
17,327,86,2023-06-25T05:00:00Z,PT60M
19,552,222,2023-06-25T06:00:00Z,PT60M
21,681,378,2023-06-25T07:00:00Z,PT60M
24,761,532,2023-06-25T08:00:00Z,PT60M
27,812,670,2023-06-25T09:00:00Z,PT60M
28,844,780,2023-06-25T10:00:00Z,PT60M
29,863,853,2023-06-25T11:00:00Z,PT60M
30,870,884,2023-06-25T12:00:00Z,PT60M
30,866,869,2023-06-25T13:00:00Z,PT60M
31,848,810,2023-06-25T14:00:00Z,PT60M
31,820,712,2023-06-25T15:00:00Z,PT60M
31,781,583,2023-06-25T16:00:00Z,PT60M
31,713,433,2023-06-25T17:00:00Z,PT60M
30,605,276,2023-06-25T18:00:00Z,PT60M
29,430,130,2023-06-25T19:00:00Z,PT60M
27,101,24,2023-06-25T20:00:00Z,PT60M
24,0,0,2023-06-25T21:00:00Z,PT60M
23,0,0,2023-06-25T22:00:00Z,PT60M
22,0,0,2023-06-25T23:00:00Z,PT60M
22,0,0,2023-06-26T00:00:00Z,PT60M
21,0,0,2023-06-26T01:00:00Z,PT60M
20,0,0,2023-06-26T02:00:00Z,PT60M
19,0,0,2023-06-26T03:00:00Z,PT60M
18,0,4,2023-06-26T04:00:00Z,PT60M
18,12,54,2023-06-26T05:00:00Z,PT60M
19,239,175,2023-06-26T06:00:00Z,PT60M
19,479,347,2023-06-26T07:00:00Z,PT60M
20,687,523,2023-06-26T08:00:00Z,PT60M
21,497,592,2023-06-26T09:00:00Z,PT60M
21,631,725,2023-06-26T10:00:00Z,PT60M
22,512,739,2023-06-26T11:00:00Z,PT60M
22,368,709,2023-06-26T12:00:00Z,PT60M
23,561,785,2023-06-26T13:00:00Z,PT60M
23,346,657,2023-06-26T14:00:00Z,PT60M
22,236,521,2023-06-26T15:00:00Z,PT60M
22,8,329,2023-06-26T16:00:00Z,PT60M
21,0,132,2023-06-26T17:00:00Z,PT60M
21,4,131,2023-06-26T18:00:00Z,PT60M
20,0,71,2023-06-26T19:00:00Z,PT60M
19,0,16,2023-06-26T20:00:00Z,PT60M
17,0,0,2023-06-26T21:00:00Z,PT60M
16,0,0,2023-06-26T22:00:00Z,PT60M
16,0,0,2023-06-26T23:00:00Z,PT60M
15,0,0,2023-06-27T00:00:00Z,PT60M
15,0,0,2023-06-27T01:00:00Z,PT60M
15,0,0,2023-06-27T02:00:00Z,PT60M
14,0,0,2023-06-27T03:00:00Z,PT60M
14,0,4,2023-06-27T04:00:00Z,PT60M
14,122,67,2023-06-27T05:00:00Z,PT60M
15,385,201,2023-06-27T06:00:00Z,PT60M
16,515,349,2023-06-27T07:00:00Z,PT60M
18,282,416,2023-06-27T08:00:00Z,PT60M
20,252,503,2023-06-27T09:00:00Z,PT60M
20,337,614,2023-06-27T10:00:00Z,PT60M
21,147,524,2023-06-27T11:00:00Z,PT60M
21,18,455,2023-06-27T12:00:00Z,PT60M
22,23,449,2023-06-27T13:00:00Z,PT60M
22,0,366,2023-06-27T14:00:00Z,PT60M
22,12,413,2023-06-27T15:00:00Z,PT60M
21,134,361,2023-06-27T16:00:00Z,PT60M
21,42,259,2023-06-27T17:00:00Z,PT60M
21,0,125,2023-06-27T18:00:00Z,PT60M
20,2,69,2023-06-27T19:00:00Z,PT60M
19,0,16,2023-06-27T20:00:00Z,PT60M
18,0,0,2023-06-27T21:00:00Z,PT60M
18,0,0,2023-06-27T22:00:00Z,PT60M
17,0,0,2023-06-27T23:00:00Z,PT60M
16,0,0,2023-06-28T00:00:00Z,PT60M
16,0,0,2023-06-28T01:00:00Z,PT60M
15,0,0,2023-06-28T02:00:00Z,PT60M
15,0,0,2023-06-28T03:00:00Z,PT60M
15,0,3,2023-06-28T04:00:00Z,PT60M
15,0,33,2023-06-28T05:00:00Z,PT60M
16,0,50,2023-06-28T06:00:00Z,PT60M
16,0,70,2023-06-28T07:00:00Z,PT60M
17,0,122,2023-06-28T08:00:00Z,PT60M
17,0,225,2023-06-28T09:00:00Z,PT60M
19,1,355,2023-06-28T10:00:00Z,PT60M
20,8,498,2023-06-28T11:00:00Z,PT60M
21,167,601,2023-06-28T12:00:00Z,PT60M
22,185,610,2023-06-28T13:00:00Z,PT60M
23,211,495,2023-06-28T14:00:00Z,PT60M
23,0,141,2023-06-28T15:00:00Z,PT60M
23,0,250,2023-06-28T16:00:00Z,PT60M
23,0,151,2023-06-28T17:00:00Z,PT60M
22,0,100,2023-06-28T18:00:00Z,PT60M
21,0,69,2023-06-28T19:00:00Z,PT60M
21,0,15,2023-06-28T20:00:00Z,PT60M
20,0,0,2023-06-28T21:00:00Z,PT60M
20,0,0,2023-06-28T22:00:00Z,PT60M
19,0,0,2023-06-28T23:00:00Z,PT60M
19,0,0,2023-06-29T00:00:00Z,PT60M
19,0,0,2023-06-29T01:00:00Z,PT60M
19,0,0,2023-06-29T02:00:00Z,PT60M
19,0,0,2023-06-29T03:00:00Z,PT60M
19,0,2,2023-06-29T04:00:00Z,PT60M
19,0,29,2023-06-29T05:00:00Z,PT60M
19,0,60,2023-06-29T06:00:00Z,PT60M
19,0,122,2023-06-29T07:00:00Z,PT60M
20,0,170,2023-06-29T08:00:00Z,PT60M
21,0,213,2023-06-29T09:00:00Z,PT60M
22,0,247,2023-06-29T10:00:00Z,PT60M
23,0,297,2023-06-29T11:00:00Z,PT60M
22,0,249,2023-06-29T12:00:00Z,PT60M
22,0,216,2023-06-29T13:00:00Z,PT60M
22,160,519,2023-06-29T14:00:00Z,PT60M
21,270,535,2023-06-29T15:00:00Z,PT60M
21,0,149,2023-06-29T16:00:00Z,PT60M
22,0,108,2023-06-29T17:00:00Z,PT60M
21,0,85,2023-06-29T18:00:00Z,PT60M
20,0,36,2023-06-29T19:00:00Z,PT60M
19,0,11,2023-06-29T20:00:00Z,PT60M
18,0,0,2023-06-29T21:00:00Z,PT60M
16,0,0,2023-06-29T22:00:00Z,PT60M
15,0,0,2023-06-29T23:00:00Z,PT60M
15,0,0,2023-06-30T00:00:00Z,PT60M
14,0,0,2023-06-30T01:00:00Z,PT60M
14,0,0,2023-06-30T02:00:00Z,PT60M
14,0,0,2023-06-30T03:00:00Z,PT60M
13,0,3,2023-06-30T04:00:00Z,PT60M
13,48,61,2023-06-30T05:00:00Z,PT60M
14,435,208,2023-06-30T06:00:00Z,PT60M
15,655,376,2023-06-30T07:00:00Z,PT60M
17,747,535,2023-06-30T08:00:00Z,PT60M
18,811,677,2023-06-30T09:00:00Z,PT60M
19,842,788,2023-06-30T10:00:00Z,PT60M
20,794,839,2023-06-30T11:00:00Z,PT60M
21,499,759,2023-06-30T12:00:00Z,PT60M
21,189,622,2023-06-30T13:00:00Z,PT60M
22,243,609,2023-06-30T14:00:00Z,PT60M
22,398,596,2023-06-30T15:00:00Z,PT60M
22,167,424,2023-06-30T16:00:00Z,PT60M
22,189,323,2023-06-30T17:00:00Z,PT60M
21,22,180,2023-06-30T18:00:00Z,PT60M
20,46,92,2023-06-30T19:00:00Z,PT60M
19,0,15,2023-06-30T20:00:00Z,PT60M
18,0,0,2023-06-30T21:00:00Z,PT60M
18,0,0,2023-06-30T22:00:00Z,PT60M
18,0,0,2023-06-30T23:00:00Z,PT60M
17,0,0,2023-07-01T00:00:00Z,PT60M
17,0,0,2023-07-01T01:00:00Z,PT60M
17,0,0,2023-07-01T02:00:00Z,PT60M
17,0,0,2023-07-01T03:00:00Z,PT60M
16,0,2,2023-07-01T04:00:00Z,PT60M
16,0,31,2023-07-01T05:00:00Z,PT60M
16,0,53,2023-07-01T06:00:00Z,PT60M
16,0,93,2023-07-01T07:00:00Z,PT60M
16,0,127,2023-07-01T08:00:00Z,PT60M
17,0,184,2023-07-01T09:00:00Z,PT60M
17,0,203,2023-07-01T10:00:00Z,PT60M
17,0,265,2023-07-01T11:00:00Z,PT60M
18,226,600,2023-07-01T12:00:00Z,PT60M
19,15,454,2023-07-01T13:00:00Z,PT60M
20,0,305,2023-07-01T14:00:00Z,PT60M
20,0,250,2023-07-01T15:00:00Z,PT60M
20,0,297,2023-07-01T16:00:00Z,PT60M
